Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Aptos USD,APT21794-USD,2022-10-19,8.384906768798828,8.552428245544434,6.687963008880615,7.240589141845703,7.240589141845703,1893697459
Aptos USD,APT21794-USD,2022-10-20,7.265748977661133,7.696688175201416,6.960000038146973,7.360024929046631,7.360024929046631,529639711
Aptos USD,APT21794-USD,2022-10-21,7.35972785949707,7.655117988586426,7.05832576751709,7.495839118957519,7.495839118957519,538678089
Aptos USD,APT21794-USD,2022-10-22,7.495904922485352,9.227824211120604,7.355244159698486,8.933971405029297,8.933971405029297,1010096593
Aptos USD,APT21794-USD,2022-10-23,8.939705848693848,10.246317863464355,8.930174827575684,9.768685340881348,9.768685340881348,1563614567
Aptos USD,APT21794-USD,2022-10-24,9.76625633239746,9.888622283935549,9.278770446777344,9.530888557434082,9.530888557434082,859797309
Aptos USD,APT21794-USD,2022-10-25,9.53378677368164,9.550371170043944,8.549745559692383,8.794204711914062,8.794204711914062,750677399
Aptos USD,APT21794-USD,2022-10-26,8.79216480255127,9.242596626281738,8.641926765441895,9.195347785949709,9.195347785949709,635713216
Aptos USD,APT21794-USD,2022-10-27,9.19872760772705,9.579330444335938,8.683182716369629,8.699894905090332,8.699894905090332,611107035
Aptos USD,APT21794-USD,2022-10-28,8.700505256652832,8.79281234741211,7.967000961303711,8.16659927368164,8.16659927368164,559120148
Aptos USD,APT21794-USD,2022-10-29,8.174667358398438,8.35331916809082,7.757503032684326,7.951610088348389,7.951610088348389,529621532
Aptos USD,APT21794-USD,2022-10-30,7.948369979858398,8.324140548706055,7.713105201721191,7.826290130615234,7.826290130615234,451802445
Aptos USD,APT21794-USD,2022-10-31,7.820224761962891,8.185352325439453,7.753748893737793,7.946245193481445,7.946245193481445,345247064
Aptos USD,APT21794-USD,2022-11-01,7.944374084472656,8.294975280761719,7.82850980758667,8.17802906036377,8.17802906036377,360913949
Aptos USD,APT21794-USD,2022-11-02,8.177438735961914,8.18968391418457,7.183623790740967,7.375722885131836,7.375722885131836,490408273
Aptos USD,APT21794-USD,2022-11-03,7.37782621383667,7.54262113571167,7.197601795196533,7.229013919830322,7.229013919830322,228148317
Aptos USD,APT21794-USD,2022-11-04,7.229114055633545,7.760378837585449,7.17182207107544,7.665324211120605,7.665324211120605,285451797
Aptos USD,APT21794-USD,2022-11-05,7.662476062774658,7.969793796539307,7.535490989685059,7.630500793457031,7.630500793457031,338772743
Aptos USD,APT21794-USD,2022-11-06,7.632966995239258,8.208243370056152,7.256993770599365,7.298464775085449,7.298464775085449,451095887
Aptos USD,APT21794-USD,2022-11-07,7.301365852355957,7.435733795166016,6.877326011657715,6.993258953094482,6.993258953094482,337173352
Aptos USD,APT21794-USD,2022-11-08,6.994274139404297,7.011283874511719,4.876768112182617,5.371302127838135,5.371302127838135,648703258
Aptos USD,APT21794-USD,2022-11-09,5.373365879058838,5.376616954803467,3.598536968231201,3.9356789588928223,3.9356789588928223,491391441
Aptos USD,APT21794-USD,2022-11-10,3.937290906906128,5.388466835021973,3.877010107040405,5.143031120300293,5.143031120300293,499997318
Aptos USD,APT21794-USD,2022-11-11,5.142248153686523,5.294585227966309,4.591667175292969,5.136006832122803,5.136006832122803,303074926
Aptos USD,APT21794-USD,2022-11-12,5.139102935791016,5.1467390060424805,4.475489139556885,4.531232833862305,4.531232833862305,137786926
Aptos USD,APT21794-USD,2022-11-13,4.531830787658691,4.591777801513672,4.158085823059082,4.227581977844238,4.227581977844238,141540550
Aptos USD,APT21794-USD,2022-11-14,4.2275238037109375,4.477468013763428,3.800486087799072,4.184992790222168,4.184992790222168,187926877
Aptos USD,APT21794-USD,2022-11-15,4.185640811920166,4.682283878326416,4.129244804382324,4.3374528884887695,4.3374528884887695,193401338
Aptos USD,APT21794-USD,2022-11-16,4.33421516418457,4.86982011795044,4.182362079620361,4.505821228027344,4.505821228027344,281689115
Aptos USD,APT21794-USD,2022-11-17,4.505117893218994,4.7962799072265625,4.366373062133789,4.666947841644287,4.666947841644287,260154917
Aptos USD,APT21794-USD,2022-11-18,4.665573120117188,4.89488697052002,4.585597991943359,4.7171549797058105,4.7171549797058105,169525287
Aptos USD,APT21794-USD,2022-11-19,4.716075897216797,4.760536193847656,4.530148029327393,4.631548881530762,4.631548881530762,85115298
Aptos USD,APT21794-USD,2022-11-20,4.630997180938721,4.630997180938721,4.058986186981201,4.094278812408447,4.094278812408447,106295381
Aptos USD,APT21794-USD,2022-11-21,4.093928813934326,4.139687061309815,3.911287069320679,4.067008972167969,4.067008972167969,141358232
Aptos USD,APT21794-USD,2022-11-22,4.064151763916016,4.478609085083008,3.886522054672241,4.315392017364502,4.315392017364502,135898407
Aptos USD,APT21794-USD,2022-11-23,4.315807819366455,4.565362930297852,4.2596940994262695,4.441544055938721,4.441544055938721,112618897
Aptos USD,APT21794-USD,2022-11-24,4.441792964935303,4.684939861297607,4.248231887817383,4.446268081665039,4.446268081665039,128060094
Aptos USD,APT21794-USD,2022-11-25,4.444153785705566,4.535449981689453,4.2765960693359375,4.430447101593018,4.430447101593018,87493032
Aptos USD,APT21794-USD,2022-11-26,4.430652141571045,4.997945785522461,4.417490005493164,4.768651008605957,4.768651008605957,225885264
Aptos USD,APT21794-USD,2022-11-27,4.768601894378662,5.0098090171813965,4.659962177276611,4.785311222076416,4.785311222076416,137749662
Aptos USD,APT21794-USD,2022-11-28,4.786099910736084,4.791531085968018,4.349792003631592,4.483098983764648,4.483098983764648,106811395
Aptos USD,APT21794-USD,2022-11-29,4.482862949371338,4.757834911346436,4.4398112297058105,4.6770429611206055,4.6770429611206055,101113072
Aptos USD,APT21794-USD,2022-11-30,4.677048206329346,4.852721214294434,4.597006797790527,4.775721073150635,4.775721073150635,91144831
Aptos USD,APT21794-USD,2022-12-01,4.775815963745117,4.787231922149658,4.601322174072266,4.645680904388428,4.645680904388428,61694938
