Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Bifrost USD,BNC8705-USD,2021-10-22,5.0347747802734375,5.818792819976807,4.190699100494385,4.386952877044678,4.386952877044678,8621154
Bifrost USD,BNC8705-USD,2021-10-23,4.387019157409668,4.438906192779541,3.813290119171143,3.951380014419556,3.951380014419556,3896472
Bifrost USD,BNC8705-USD,2021-10-24,3.95210599899292,4.105278015136719,3.647156000137329,3.740737915039064,3.740737915039064,2682737
Bifrost USD,BNC8705-USD,2021-10-25,3.740734100341797,4.3091721534729,3.254551887512207,3.934855937957764,3.934855937957764,5905246
Bifrost USD,BNC8705-USD,2021-10-26,3.934248924255371,4.246359825134277,3.779694080352783,3.987799882888794,3.987799882888794,4760540
Bifrost USD,BNC8705-USD,2021-10-27,3.996716976165772,4.027398109436035,3.2874059677124023,3.559515953063965,3.559515953063965,3289153
Bifrost USD,BNC8705-USD,2021-10-28,3.55466890335083,3.8744730949401855,3.306644916534424,3.408768892288208,3.408768892288208,3085046
Bifrost USD,BNC8705-USD,2021-10-29,3.408621072769165,3.71840500831604,3.224127054214477,3.563302993774414,3.563302993774414,1894152
Bifrost USD,BNC8705-USD,2021-10-30,3.5633490085601807,3.897495031356812,3.459469079971313,3.737979888916016,3.737979888916016,1541254
Bifrost USD,BNC8705-USD,2021-10-31,3.738204002380371,3.98009991645813,3.5876340866088867,3.907527923583984,3.907527923583984,1668966
Bifrost USD,BNC8705-USD,2021-11-01,3.907295942306519,3.969598054885864,3.777462959289551,3.955871105194092,3.955871105194092,1371772
Bifrost USD,BNC8705-USD,2021-11-02,3.955881118774414,4.938178062438965,3.9453420639038086,4.591576099395752,4.591576099395752,4085239
Bifrost USD,BNC8705-USD,2021-11-03,4.591691970825195,6.234789848327637,4.50621509552002,5.580934047698975,5.580934047698975,9711541
Bifrost USD,BNC8705-USD,2021-11-04,5.579829216003418,6.767289161682129,5.47784423828125,5.739162921905518,5.739162921905518,9387868
Bifrost USD,BNC8705-USD,2021-11-05,5.738766193389893,5.850700855255127,4.859003067016602,5.149250030517578,5.149250030517578,2974646
Bifrost USD,BNC8705-USD,2021-11-06,5.147180080413818,5.2914228439331055,4.916354179382324,5.199625015258789,5.199625015258789,1675446
Bifrost USD,BNC8705-USD,2021-11-07,5.200385093688965,5.317872047424316,4.963184833526611,5.246642112731934,5.246642112731934,1913996
Bifrost USD,BNC8705-USD,2021-11-08,5.252405166625977,5.815223217010498,5.074334144592285,5.802519798278809,5.802519798278809,2875561
Bifrost USD,BNC8705-USD,2021-11-09,5.800817012786865,5.913947105407715,5.459914207458496,5.614174842834473,5.614174842834473,3493516
Bifrost USD,BNC8705-USD,2021-11-10,5.60895586013794,5.909581184387207,5.0337748527526855,5.086112976074219,5.086112976074219,5052346
Bifrost USD,BNC8705-USD,2021-11-11,5.09255313873291,5.809976100921631,4.795641899108887,5.6831560134887695,5.6831560134887695,4115667
Bifrost USD,BNC8705-USD,2021-11-12,5.675413131713867,5.687254905700684,4.986489772796631,5.101349830627441,5.101349830627441,4021404
Bifrost USD,BNC8705-USD,2021-11-13,5.104483127593994,5.262066841125488,4.910680770874023,4.998743057250977,4.998743057250977,1661099
Bifrost USD,BNC8705-USD,2021-11-14,4.999354839324951,5.118302822113037,4.727211952209473,4.928791999816895,4.928791999816895,546614
Bifrost USD,BNC8705-USD,2021-11-15,4.929491996765137,4.973173141479492,4.564391136169434,4.572199821472168,4.572199821472168,534621
Bifrost USD,BNC8705-USD,2021-11-16,4.576649188995361,4.586816787719727,3.853044033050537,4.165050983428955,4.165050983428955,1632491
Bifrost USD,BNC8705-USD,2021-11-17,4.1630449295043945,4.309720039367676,3.939362049102783,4.273942947387695,4.273942947387695,1532808
Bifrost USD,BNC8705-USD,2021-11-18,4.284756183624268,4.550548076629639,3.9817099571228014,4.052732944488525,4.052732944488525,1524771
Bifrost USD,BNC8705-USD,2021-11-19,4.052680015563965,4.368275165557861,4.000853061676025,4.222565174102783,4.222565174102783,1047153
Bifrost USD,BNC8705-USD,2021-11-20,4.221230983734131,4.33531379699707,4.1162109375,4.297327041625977,4.297327041625977,585353
Bifrost USD,BNC8705-USD,2021-11-21,4.300034999847412,4.305159091949463,3.820755958557129,4.0240478515625,4.0240478515625,1049492
Bifrost USD,BNC8705-USD,2021-11-22,4.0235137939453125,4.026031970977783,3.431823968887329,3.4983890056610107,3.4983890056610107,1013925
Bifrost USD,BNC8705-USD,2021-11-23,3.4964489936828613,3.651798963546753,3.3593790531158447,3.644296884536743,3.644296884536743,1302400
