Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Auctus USD,AUC-USD,2018-04-20,0.5829190015792847,0.762270987033844,0.4419319927692413,0.7396309971809387,0.7396309971809387,1413630
Auctus USD,AUC-USD,2018-04-21,0.7391489744186401,0.984466016292572,0.5952519774436951,0.7710610032081604,0.7710610032081604,1729020
Auctus USD,AUC-USD,2018-04-22,0.7710610032081604,0.835303008556366,0.6212859749794006,0.6381869912147522,0.6381869912147522,992020
Auctus USD,AUC-USD,2018-04-23,0.6321049928665161,0.7987920045852661,0.5782170295715332,0.7415140271186829,0.7415140271186829,1413130
Auctus USD,AUC-USD,2018-04-24,0.7294920086860657,1.0391199588775637,0.6949869990348816,0.854017972946167,0.854017972946167,1684760
Auctus USD,AUC-USD,2018-04-25,0.8541370034217834,0.9399070143699646,0.7690770030021667,0.804144024848938,0.804144024848938,774731
Auctus USD,AUC-USD,2018-04-26,0.8113669753074646,0.8645510077476501,0.7479979991912842,0.7479979991912842,0.7479979991912842,411513
Auctus USD,AUC-USD,2018-04-27,0.778007984161377,0.9532780051231384,0.7748349905014038,0.8998119831085205,0.8998119831085205,597626
Auctus USD,AUC-USD,2018-04-28,0.8922619819641113,1.2332299947738647,0.8922550082206726,1.057569980621338,1.057569980621338,427110
Auctus USD,AUC-USD,2018-04-29,1.0529500246047974,1.1069400310516355,0.9296000003814696,1.0083099603652954,1.0083099603652954,620040
Auctus USD,AUC-USD,2018-04-30,1.017300009727478,1.0193099975585938,0.6710969805717468,0.925302028656006,0.925302028656006,615772
Auctus USD,AUC-USD,2018-05-01,0.9141219854354858,0.9236739873886108,0.71738600730896,0.7864030003547668,0.7864030003547668,296812
Auctus USD,AUC-USD,2018-05-02,0.7949209809303284,0.8834930062294006,0.7634270191192627,0.8747979998588562,0.8747979998588562,247399
Auctus USD,AUC-USD,2018-05-03,0.8747299909591675,0.907800018787384,0.7046999931335449,0.8804709911346436,0.8804709911346436,176283
Auctus USD,AUC-USD,2018-05-04,0.8770149946212769,0.9505280256271362,0.7786989808082581,0.942812979221344,0.942812979221344,135099
Auctus USD,AUC-USD,2018-05-05,0.9415159821510316,1.268030047416687,0.9407449960708618,1.1081600189208984,1.1081600189208984,336586
Auctus USD,AUC-USD,2018-05-06,1.1084500551223757,1.2039999961853027,0.89478600025177,0.9786499738693236,0.9786499738693236,205783
Auctus USD,AUC-USD,2018-05-07,0.9790629744529724,0.9824600219726562,0.7633810043334961,0.9332950115203856,0.9332950115203856,283802
Auctus USD,AUC-USD,2018-05-08,0.9383159875869752,0.9697480201721193,0.8118219971656799,0.8638799786567688,0.8638799786567688,142334
Auctus USD,AUC-USD,2018-05-09,0.8615350127220154,0.9292709827423096,0.801941990852356,0.8924310207366943,0.8924310207366943,113657
Auctus USD,AUC-USD,2018-05-10,0.9015420079231262,0.9473199844360352,0.7510070204734802,0.7679150104522705,0.7679150104522705,310491
Auctus USD,AUC-USD,2018-05-11,0.768530011177063,0.7906870245933533,0.655493974685669,0.7317439913749695,0.7317439913749695,1225240
Auctus USD,AUC-USD,2018-05-12,0.7304080128669739,0.7574179768562317,0.6392750144004822,0.7537279725074768,0.7537279725074768,113810
Auctus USD,AUC-USD,2018-05-13,0.7530900239944458,0.7677189707756042,0.7057129740715027,0.7359920144081116,0.7359920144081116,163022
Auctus USD,AUC-USD,2018-05-14,0.7356269955635071,0.7417790293693542,0.642270028591156,0.6948580145835876,0.6948580145835876,263946
Auctus USD,AUC-USD,2018-05-15,0.6939520239830017,0.7806919813156128,0.6826750040054321,0.7613130211830139,0.7613130211830139,194345
Auctus USD,AUC-USD,2018-05-16,0.7615060210227966,0.7789710164070129,0.6888599991798401,0.7117369771003723,0.7117369771003723,371075
Auctus USD,AUC-USD,2018-05-17,0.7125750184059143,0.7266319990158081,0.6043620109558105,0.6209040284156799,0.6209040284156799,201314
Auctus USD,AUC-USD,2018-05-18,0.6204730272293091,0.6502199769020081,0.5991600155830383,0.6329200267791748,0.6329200267791748,46574
Auctus USD,AUC-USD,2018-05-19,0.6329370141029358,0.6345720291137695,0.5256339907646179,0.5567650198936462,0.5567650198936462,93191
Auctus USD,AUC-USD,2018-05-20,0.5573049783706665,0.596123993396759,0.5322250127792358,0.5629389882087708,0.5629389882087708,76580
Auctus USD,AUC-USD,2018-05-21,0.5635690093040466,0.569366991519928,0.4998440146446228,0.5561280250549316,0.5561280250549316,172297
Auctus USD,AUC-USD,2018-05-22,0.5552449822425842,0.5552449822425842,0.4441049993038177,0.4441049993038177,0.4441049993038177,111704
Auctus USD,AUC-USD,2018-05-23,0.4433879852294922,0.4456200003623962,0.342193990945816,0.3606649935245514,0.3606649935245514,108402
Auctus USD,AUC-USD,2018-05-24,0.3593499958515167,0.4152919948101043,0.3298659920692444,0.4058020114898681,0.4058020114898681,116018
Auctus USD,AUC-USD,2018-05-25,0.4062060117721557,0.4189960062503814,0.3514519929885864,0.3865190148353576,0.3865190148353576,63300
