Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Wrapped Core USD,WCORE-USD,2023-03-02,2.975348949432373,3.019721984863281,2.863992929458618,2.950334072113037,2.950334072113037,1545311
Wrapped Core USD,WCORE-USD,2023-03-03,2.934272050857544,2.9611189365386963,2.631525039672852,2.85250210762024,2.85250210762024,2222876
Wrapped Core USD,WCORE-USD,2023-03-04,2.853044033050537,3.0312280654907227,2.8335390090942383,2.8875060081481934,2.8875060081481934,2237790
Wrapped Core USD,WCORE-USD,2023-03-05,2.8934359550476074,2.980195999145508,2.8366808891296387,2.886370897293091,2.886370897293091,2350533
Wrapped Core USD,WCORE-USD,2023-03-06,2.888195037841797,2.947230100631714,2.7849280834198,2.8518199920654297,2.8518199920654297,3153200
Wrapped Core USD,WCORE-USD,2023-03-07,2.837671995162964,2.9325830936431885,2.7301340103149414,2.805340051651001,2.805340051651001,3585229
Wrapped Core USD,WCORE-USD,2023-03-08,2.8022029399871826,2.8562169075012207,2.655055046081543,2.7087149620056152,2.7087149620056152,2768210
Wrapped Core USD,WCORE-USD,2023-03-09,2.715611934661865,2.760874032974243,2.517893075942993,2.5620338916778564,2.5620338916778564,4326014
Wrapped Core USD,WCORE-USD,2023-03-10,2.567172050476074,2.574721097946167,2.005657911300659,2.2609670162200928,2.2609670162200928,3947464
Wrapped Core USD,WCORE-USD,2023-03-11,2.2720730304718018,2.274113893508911,1.814663052558899,2.004244089126587,2.004244089126587,3591393
Wrapped Core USD,WCORE-USD,2023-03-12,2.006411075592041,2.136894941329956,1.8801000118255613,2.120711088180542,2.120711088180542,2388919
Wrapped Core USD,WCORE-USD,2023-03-13,2.1477770805358887,2.509413003921509,2.10154390335083,2.252479076385498,2.252479076385498,4554689
Wrapped Core USD,WCORE-USD,2023-03-14,2.2579150199890137,2.586833953857422,2.148997068405152,2.189724922180176,2.189724922180176,3282369
Wrapped Core USD,WCORE-USD,2023-03-15,2.18372106552124,2.2560861110687256,1.981587052345276,2.026663064956665,2.026663064956665,2850598
Wrapped Core USD,WCORE-USD,2023-03-16,2.025473117828369,2.149808883666992,2.018681049346924,2.0803709030151367,2.0803709030151367,2420439
Wrapped Core USD,WCORE-USD,2023-03-17,2.0805768966674805,2.1609699726104736,1.9446040391922,2.084671974182129,2.084671974182129,2422232
Wrapped Core USD,WCORE-USD,2023-03-18,2.090035915374756,2.1616549491882324,1.940943956375122,1.9437179565429688,1.9437179565429688,4669886
Wrapped Core USD,WCORE-USD,2023-03-19,1.947780013084412,2.034795999526977,1.947780013084412,1.992642998695373,1.992642998695373,1890591
Wrapped Core USD,WCORE-USD,2023-03-20,1.9865729808807373,2.387180089950561,1.9860340356826784,2.346364021301269,2.346364021301269,3159547
Wrapped Core USD,WCORE-USD,2023-03-21,2.34306001663208,2.5072989463806152,2.0594730377197266,2.152930974960327,2.152930974960327,4134888
Wrapped Core USD,WCORE-USD,2023-03-22,2.1546220779418945,2.160504102706909,1.9927979707717896,2.055903911590576,2.055903911590576,1942003
Wrapped Core USD,WCORE-USD,2023-03-23,2.053286075592041,2.126192092895508,1.9819469451904297,2.0296449661254883,2.0296449661254883,1526186
Wrapped Core USD,WCORE-USD,2023-03-24,2.025068998336792,2.0830740928649902,1.915511965751648,1.9478919506073,1.9478919506073,2467362
Wrapped Core USD,WCORE-USD,2023-03-25,1.9480479955673216,2.0025789737701416,1.9104100465774536,1.954503059387207,1.954503059387207,2125579
Wrapped Core USD,WCORE-USD,2023-03-26,1.9428410530090328,2.030648946762085,1.935405969619751,2.004345893859864,2.004345893859864,1212377
Wrapped Core USD,WCORE-USD,2023-03-27,1.99869704246521,2.046765089035034,1.908223986625672,2.002827882766724,2.002827882766724,952133
Wrapped Core USD,WCORE-USD,2023-03-28,2.002827882766724,2.0609500408172607,1.902856945991516,1.9584159851074217,1.9584159851074217,814064
Wrapped Core USD,WCORE-USD,2023-03-29,1.9593839645385744,2.046663999557495,1.814486026763916,1.9176889657974243,1.9176889657974243,1079131
Wrapped Core USD,WCORE-USD,2023-03-30,1.917605996131897,1.9674420356750488,1.6409209966659546,1.718727946281433,1.718727946281433,1285225
Wrapped Core USD,WCORE-USD,2023-03-31,1.717458963394165,1.7742919921875,1.643949031829834,1.7163920402526855,1.7163920402526855,787690
Wrapped Core USD,WCORE-USD,2023-04-01,1.7236390113830566,1.7572269439697266,1.6732189655303955,1.6999280452728271,1.6999280452728271,709682
Wrapped Core USD,WCORE-USD,2023-04-02,1.6823409795761108,1.725358963012695,1.6074869632720947,1.641191005706787,1.641191005706787,561404
Wrapped Core USD,WCORE-USD,2023-04-03,1.636320948600769,1.6620219945907593,1.5459729433059692,1.5765360593795776,1.5765360593795776,505227
Wrapped Core USD,WCORE-USD,2023-04-04,1.5765360593795776,1.585976004600525,1.4654719829559326,1.5069899559020996,1.5069899559020996,468902
Wrapped Core USD,WCORE-USD,2023-04-05,1.5065799951553345,1.5996299982070925,1.4903680086135864,1.5599290132522583,1.5599290132522583,342766
Wrapped Core USD,WCORE-USD,2023-04-06,1.5599290132522583,1.6380770206451416,1.5250860452651978,1.6153860092163086,1.6153860092163086,273086
Wrapped Core USD,WCORE-USD,2023-04-07,1.6276589632034302,1.6526659727096558,1.531237006187439,1.549631953239441,1.549631953239441,226682
Wrapped Core USD,WCORE-USD,2023-04-08,1.5496100187301636,1.5777740478515625,1.5188920497894287,1.5383930206298828,1.5383930206298828,180985
Wrapped Core USD,WCORE-USD,2023-04-09,1.5390729904174805,1.559198975563049,1.4853030443191528,1.5433900356292725,1.5433900356292725,234275
Wrapped Core USD,WCORE-USD,2023-04-10,1.5449750423431396,1.5590640306472778,1.511999011039734,1.5393240451812744,1.5393240451812744,329004
Wrapped Core USD,WCORE-USD,2023-04-11,1.5386379957199097,1.56815505027771,1.5182479619979858,1.531941056251526,1.531941056251526,320007
Wrapped Core USD,WCORE-USD,2023-04-12,1.532209038734436,1.5500630140304563,1.4685389995574951,1.5028430223464966,1.5028430223464966,210308
Wrapped Core USD,WCORE-USD,2023-04-13,1.5074609518051147,1.540547013282776,1.4850480556488037,1.4940669536590576,1.4940669536590576,227169
Wrapped Core USD,WCORE-USD,2023-04-14,1.4940669536590576,1.563966989517212,1.4850809574127195,1.5315719842910769,1.5315719842910769,324117
Wrapped Core USD,WCORE-USD,2023-04-15,1.5315719842910769,1.825091004371643,1.5288389921188354,1.802590012550354,1.802590012550354,501771
Wrapped Core USD,WCORE-USD,2023-04-16,1.8028910160064693,1.8048770427703853,1.6606630086898804,1.6941059827804563,1.6941059827804563,364570
Wrapped Core USD,WCORE-USD,2023-04-17,1.6943620443344116,1.7062749862670898,1.5529550313949585,1.610010027885437,1.610010027885437,409698
Wrapped Core USD,WCORE-USD,2023-04-18,1.610597014427185,1.6994529962539673,1.53997802734375,1.6352050304412842,1.6352050304412842,349225
Wrapped Core USD,WCORE-USD,2023-04-19,1.635727047920227,1.6560649871826172,1.4700870513916016,1.5356379747390747,1.5356379747390747,332562
Wrapped Core USD,WCORE-USD,2023-04-20,1.529742956161499,1.5955820083618164,1.509647011756897,1.575065016746521,1.575065016746521,205530
Wrapped Core USD,WCORE-USD,2023-04-21,1.57397198677063,1.60725998878479,1.4948489665985107,1.5193979740142822,1.5193979740142822,263121
Wrapped Core USD,WCORE-USD,2023-04-22,1.5193979740142822,1.5522209405899048,1.5000269412994385,1.5158179998397827,1.5158179998397827,153943
Wrapped Core USD,WCORE-USD,2023-04-23,1.5159200429916382,1.5762909650802612,1.4779930114746094,1.5646309852600098,1.5646309852600098,175236
Wrapped Core USD,WCORE-USD,2023-04-24,1.5646309852600098,1.5753849744796753,1.4957009553909302,1.518731951713562,1.518731951713562,123128
Wrapped Core USD,WCORE-USD,2023-04-25,1.5182520151138306,1.5572669506072998,1.4841740131378174,1.5446330308914185,1.5446330308914185,176516
Wrapped Core USD,WCORE-USD,2023-04-26,1.5448839664459229,1.601879000663757,1.4799330234527588,1.5303549766540527,1.5303549766540527,172460
Wrapped Core USD,WCORE-USD,2023-04-27,1.530184984207153,1.5595439672470093,1.514515995979309,1.541808009147644,1.541808009147644,110588
Wrapped Core USD,WCORE-USD,2023-04-28,1.548516035079956,1.554082989692688,1.4906549453735352,1.520046949386597,1.520046949386597,178626
Wrapped Core USD,WCORE-USD,2023-04-29,1.5200320482254028,1.5472559928894043,1.3719910383224487,1.5192359685897827,1.5192359685897827,156953
Wrapped Core USD,WCORE-USD,2023-04-30,1.5192960500717163,1.545712947845459,1.4873570203781128,1.5232839584350586,1.5232839584350586,188969
Wrapped Core USD,WCORE-USD,2023-05-01,1.5224870443344116,1.548171043395996,1.4856829643249512,1.5209640264511108,1.5209640264511108,807654
Wrapped Core USD,WCORE-USD,2023-05-02,1.5215409994125366,1.5388250350952148,1.4520119428634644,1.492108941078186,1.492108941078186,357898
Wrapped Core USD,WCORE-USD,2023-05-03,1.4987519979476929,1.499606013298035,1.251749038696289,1.2980350255966189,1.2980350255966189,623810
Wrapped Core USD,WCORE-USD,2023-05-04,1.2957570552825928,1.3755860328674316,1.2714990377426147,1.2910209894180298,1.2910209894180298,537304
Wrapped Core USD,WCORE-USD,2023-05-05,1.2869609594345093,1.3191200494766235,1.1751710176467896,1.2171109914779663,1.2171109914779663,442988
Wrapped Core USD,WCORE-USD,2023-05-06,1.217890977859497,1.255005955696106,1.1689480543136597,1.186331033706665,1.186331033706665,358965
Wrapped Core USD,WCORE-USD,2023-05-07,1.1863009929656982,1.2185930013656616,1.1516809463500977,1.1822880506515503,1.1822880506515503,349591
