Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
FLOKI USD,FLOKI-USD,2021-07-10,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3629950
FLOKI USD,FLOKI-USD,2021-07-11,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,3.999999989900971e-06,2269416
FLOKI USD,FLOKI-USD,2021-07-12,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1697527
FLOKI USD,FLOKI-USD,2021-07-13,3.000000106112566e-06,3.000000106112566e-06,1.999999994950485e-06,1.999999994950485e-06,1.999999994950485e-06,1417407
FLOKI USD,FLOKI-USD,2021-07-14,1.999999994950485e-06,3.000000106112566e-06,9.999999974752427e-07,1.999999994950485e-06,1.999999994950485e-06,1308053
FLOKI USD,FLOKI-USD,2021-07-15,1.999999994950485e-06,3.000000106112566e-06,1.999999994950485e-06,1.999999994950485e-06,1.999999994950485e-06,892408
FLOKI USD,FLOKI-USD,2021-07-16,1.999999994950485e-06,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,1.999999994950485e-06,528189
FLOKI USD,FLOKI-USD,2021-07-17,1.999999994950485e-06,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,1.999999994950485e-06,478075
FLOKI USD,FLOKI-USD,2021-07-18,1.999999994950485e-06,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,1.999999994950485e-06,320260
FLOKI USD,FLOKI-USD,2021-07-19,1.999999994950485e-06,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,1.999999994950485e-06,483689
FLOKI USD,FLOKI-USD,2021-07-20,1.999999994950485e-06,3.999999989900971e-06,9.999999974752427e-07,3.000000106112566e-06,3.000000106112566e-06,1166793
FLOKI USD,FLOKI-USD,2021-07-21,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1978120
FLOKI USD,FLOKI-USD,2021-07-22,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,3.999999989900971e-06,748888
FLOKI USD,FLOKI-USD,2021-07-23,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1179948
FLOKI USD,FLOKI-USD,2021-07-24,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,726909
FLOKI USD,FLOKI-USD,2021-07-25,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,707549
FLOKI USD,FLOKI-USD,2021-07-26,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1192430
FLOKI USD,FLOKI-USD,2021-07-27,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,804178
